regiao,area,homem,branco,idade,anos_estudo,renda_trabalho,peso
4,2,0,1,36,13,3200,624.07758782
4,2,0,1,37,15,2500,429.23680431
4,2,0,1,33,14,1800,429.23680431
4,2,1,1,59,6,3130,369.40022805
4,2,1,1,74,5,7000,348.09827311
4,2,1,1,48,16,18000,520.29690327
4,2,0,0,46,16,4200,520.29690327
4,2,1,0,21,12,2000,520.29690327
4,2,1,1,42,12,6000,489.24511025
4,2,0,1,42,16,4000,489.24511025
4,2,1,0,45,16,10000,521.07186623
4,2,1,0,19,12,1100,632.67832487
4,2,1,0,62,11,2200,619.14651975
4,2,0,0,42,16,2500,732.04137866
4,2,1,0,44,12,500,654.24564378
4,2,1,0,33,13,2000,1047.64219918
4,2,0,1,28,12,2000,1047.64219918
4,2,1,0,47,9,1500,715.63494019
4,2,1,1,43,12,3000,750.6634163700001
4,2,1,1,35,16,6500,843.5750432800001
4,2,0,1,45,16,4500,843.5750432800001
4,2,1,1,46,16,5500,742.8336126200001
4,2,1,1,41,12,3300,804.55681576
4,2,0,1,38,16,1600,804.55681576
4,2,1,1,27,7,1500,1826.31400245
4,2,1,1,43,16,8330,1019.30008718
4,2,1,1,58,9,2500,808.78301621
4,2,0,1,29,12,2500,1143.91834987
4,1,1,1,40,5,1100,103.53009473
4,1,1,1,43,12,1800,110.81021914
4,1,0,1,34,9,200,110.81021914
4,1,1,0,24,7,1000,134.83921865
4,1,1,1,31,6,1200,136.06004503
4,1,1,1,29,12,1067,147.49199274
4,1,1,1,46,5,750,88.90028045
4,1,1,1,30,12,1200,147.54551238
4,1,1,1,32,5,1280,132.93593999
4,1,1,1,26,7,1600,100.03059183
4,1,1,1,50,11,3000,120.07122747
4,1,1,1,56,5,500,75.74605903
4,3,1,0,32,14,3500,1343.67267751
4,3,1,1,28,15,3500,1343.67267751
4,3,0,1,61,12,2000,679.78706032
4,3,1,1,26,12,1500,743.5475559400001
4,3,1,1,65,12,3200,600.97780911
4,3,1,1,48,12,2500,999.32327061
4,3,1,1,22,14,1100,999.32327061
4,3,1,0,49,12,4000,688.10553035
4,3,0,1,27,16,4500,1067.29251434
4,2,1,1,46,6,1100,635.36672774
4,2,0,1,43,12,1100,635.36672774
4,2,0,1,25,16,2600,635.36672774
4,2,0,1,19,12,400,635.36672774
4,2,1,0,48,5,1100,937.32221176
4,2,1,1,70,5,2000,579.96071382
4,2,0,1,34,12,1800,579.96071382
4,2,1,0,40,12,4500,685.78894295
4,2,0,1,43,12,1600,685.78894295
4,1,1,1,70,5,400,177.11960355
4,1,0,0,47,3,1800,205.86929726
4,1,1,0,53,1,2000,205.86929726
4,1,1,1,52,9,1045,197.62768408
4,1,1,1,56,5,2000,186.34911394
4,1,1,1,44,5,1500,289.41629877
4,1,1,0,40,5,1650,274.14386438
4,1,0,1,35,9,1100,274.14386438
4,1,0,0,43,12,2200,264.05449142
4,1,1,0,21,12,900,264.05449142
4,3,0,1,27,12,2800,875.23264983
4,3,1,1,32,12,1800,875.23264983
4,3,0,1,44,12,1500,565.43043616
4,3,1,0,46,12,3300,565.43043616
4,3,1,1,50,12,3300,565.43043616
4,3,1,0,36,12,1500,603.70350961
4,3,1,1,42,15,5000,657.00116279
4,3,0,1,19,12,1200,657.00116279
4,3,1,0,20,12,1700,1042.92822329
4,3,1,0,24,10,2000,896.72550221
4,3,1,1,55,12,2200,479.67491124
4,3,1,1,32,15,3000,973.32251016
4,3,1,1,28,15,7980,919.8635362600001
4,3,0,1,27,15,2000,919.8635362600001
4,2,0,1,25,16,2000,741.03895728
4,2,0,1,53,9,2000,636.75146252
4,2,1,1,54,9,2538,559.67865102
4,2,0,1,51,12,3290,559.67865102
4,2,1,1,36,16,7500,894.7486978
4,2,1,1,49,7,2000,538.86069728
4,2,0,1,59,16,4052,355.91492747
4,2,0,0,57,12,1850,559.78620423
4,2,1,1,60,8,500,559.78620423
4,2,1,1,40,12,2000,796.20387922
4,2,0,1,35,16,2000,796.20387922
4,2,0,0,38,9,1700,446.03927748
4,2,1,1,49,8,1500,504.5521604
4,2,0,1,34,16,4000,655.42394084
4,2,1,1,41,12,6000,655.42394084
4,2,1,1,59,9,350,376.22373829
4,2,0,0,40,12,1100,415.97049132
4,2,1,0,53,12,1650,415.97049132
4,2,0,1,57,15,9100,276.35747936
4,2,1,1,47,5,320,391.76992166
4,2,1,1,55,16,2000,445.92940199
4,2,1,0,51,10,1650,495.75715634
4,2,0,0,42,12,1100,495.75715634
4,2,1,1,21,14,1100,495.75715634
4,2,1,0,17,12,1100,495.75715634
4,2,1,0,44,5,650,684.13114978
4,2,0,0,67,8,1100,319.74196259
4,2,1,0,41,9,1400,487.6500709
4,2,1,0,42,3,1000,487.6500709
4,2,1,1,30,12,2500,435.27380545
4,2,1,1,45,13,700,472.84509435
4,2,1,1,53,12,8000,352.45549108
4,2,0,1,51,14,3000,352.45549108
4,2,1,1,55,9,1900,405.51160948
4,2,1,1,45,8,1200,358.8736977
4,2,0,1,21,13,1300,588.44947913
4,2,1,0,66,14,4000,291.42752415
4,2,0,1,61,12,4000,291.42752415
4,2,1,1,33,16,4000,741.77809622
4,2,1,0,51,12,1800,393.668117
4,2,0,0,37,12,1800,393.668117
4,2,1,1,40,16,5000,531.64214247
4,2,0,1,31,16,3000,428.54941187
4,2,1,1,70,4,4000,291.92367676
4,2,0,1,64,16,3500,306.33175602
4,2,1,1,28,12,1800,622.99164594
4,2,0,1,23,15,1500,622.99164594
4,2,1,0,32,9,1600,478.83678763
4,2,1,1,52,12,2500,421.49301307
4,2,1,1,49,16,15000,514.79009939
4,2,1,1,23,16,2500,514.79009939
4,2,0,1,23,16,2600,514.79009939
4,1,1,1,65,4,1000,366.04498504
4,1,1,1,37,12,5000,638.48571297
4,1,1,1,31,12,15000,828.28824528
4,1,1,1,36,16,15000,547.45962163
4,1,1,1,54,5,1500,569.37552393
4,1,1,1,47,9,5000,422.30639395
4,1,1,1,36,12,2000,401.73633033
4,1,1,1,32,12,2000,702.0415656500001
4,1,1,1,56,12,4500,326.80732671
4,1,1,1,52,4,1500,293.82960554
4,1,1,0,49,4,1000,262.65843912
4,1,1,0,58,3,300,296.79256817
4,1,0,0,29,9,2700,386.57601414
4,1,1,0,41,12,2100,386.57601414
4,1,1,1,33,12,1100,337.09603034
4,1,0,0,29,12,1100,337.09603034
4,1,1,0,25,12,1200,493.38479731
4,1,1,1,44,9,1480,287.32656302
4,1,0,1,40,11,1480,287.32656302
4,1,1,0,39,12,1500,399.34153444
4,1,0,0,30,12,400,399.34153444
4,2,1,1,47,12,2200,458.97656896
4,2,0,1,21,15,1100,458.97656896
4,2,1,0,37,10,2400,492.05832972
4,2,0,0,38,10,2200,492.05832972
4,2,1,0,32,7,1800,768.34388743
4,2,0,1,36,12,1800,582.50400515
4,1,0,1,57,15,3000,147.11633709
4,1,1,1,56,10,1500,147.11633709
4,1,1,1,23,12,2000,147.11633709
4,1,1,1,20,10,1500,147.11633709
4,1,1,1,43,12,1800,140.22938937
4,1,1,1,23,7,1100,167.921944
4,1,1,1,50,5,1100,167.921944
4,1,1,1,71,5,5000,94.60507749999999
4,1,0,0,51,5,800,111.38601584
4,1,1,1,53,9,1000,127.90223318
4,1,0,1,41,12,1000,127.90223318
4,1,1,1,18,12,1300,127.90223318
4,1,0,0,37,12,1200,127.87533379
4,1,1,1,37,12,1800,127.87533379
4,1,1,1,65,8,1100,116.16151713
4,1,1,1,33,12,2300,188.27363469
4,2,1,0,60,12,7000,613.07025917
4,2,1,1,41,16,5500,554.44934557
4,2,0,1,58,16,3500,432.93345915
4,2,1,0,40,9,2000,517.45459571
4,2,1,1,59,12,2400,532.10746019
4,2,0,0,47,16,3750,532.10746019
4,2,1,0,31,14,4500,769.8230198
4,2,0,1,29,13,1700,769.8230198
4,2,1,1,39,12,3500,662.61287736
4,2,0,1,30,12,1300,634.37555659
4,2,1,1,36,12,2000,634.37555659
4,2,1,0,58,4,1260,841.71538306
4,2,1,1,49,9,1400,1242.20028519
4,2,1,1,58,10,1500,841.71538306
4,2,1,1,29,12,1200,1384.83695132
4,2,0,1,30,12,600,1384.83695132
4,2,0,1,34,16,4000,1297.32820757
4,2,1,0,57,5,1500,543.9198369
4,2,1,1,38,11,4000,788.3252675700001
4,2,0,1,41,12,3000,788.3252675700001
4,2,1,0,24,13,1400,697.98135074
4,2,1,0,24,15,1500,697.98135074
4,2,0,0,44,16,2800,720.49850617
4,2,1,0,50,12,3000,720.49850617
4,2,1,0,47,5,1550,531.20194988
4,1,1,1,67,5,1000,75.58047434
4,1,1,0,45,5,1100,110.23152373
4,1,1,0,54,9,1300,92.80283072
4,1,1,0,55,5,1400,87.48740184
4,1,0,0,55,5,1400,87.48740184
4,1,1,0,53,8,1500,82.16582194
4,1,1,1,62,9,1000,73.60934618
4,1,0,1,59,9,1000,73.60934618
4,1,1,1,56,9,2000,92.12318035
4,1,1,1,70,5,1800,71.62617204999999
4,1,0,1,63,5,1100,71.62617204999999
4,1,0,0,53,9,4000,101.76342002
4,1,1,0,22,12,1200,101.76342002
4,1,1,0,36,8,2000,112.40076789
4,1,0,0,35,12,2000,112.40076789
4,1,1,0,65,5,1500,97.39466854
4,1,1,0,33,12,5000,97.39466854
4,1,1,0,53,5,3500,108.07552187
4,1,0,1,50,5,1600,108.07552187
4,1,1,0,27,9,2000,108.07552187
4,2,1,1,58,5,1100,370.97267971
4,2,0,0,30,16,1500,370.97267971
4,2,0,0,51,12,1800,278.80017507
4,2,1,0,40,12,2200,564.67925092
4,2,0,1,51,8,1500,432.94679348
4,2,0,1,26,12,1500,432.94679348
4,2,1,0,38,12,2200,472.74107117
4,2,0,1,62,9,1500,168.40314252
4,2,1,1,66,16,1500,168.40314252
4,2,0,1,31,12,1600,270.10321315
4,2,1,1,40,11,3000,270.10321315
4,2,1,1,56,5,5000,179.01286179
4,2,0,1,37,0,1700,243.19592636
4,2,1,0,27,12,2000,243.19592636
4,2,0,0,68,4,2000,243.19592636
4,2,0,1,49,13,1568,186.39036894
4,2,1,1,57,9,1800,186.39036894
4,2,1,1,43,12,1890,243.66874639
4,2,0,0,59,3,1100,203.46299019
4,2,1,1,61,12,3000,168.62107399
4,2,0,1,49,5,1100,291.42618474
4,2,1,1,31,11,1550,291.42618474
4,2,1,1,56,9,1500,240.72740788
4,2,0,1,51,9,1800,240.72740788
4,2,1,1,28,16,5000,414.22761035
4,2,0,1,30,16,3000,414.22761035
4,3,1,1,58,9,1500,408.89443492
4,3,0,1,42,16,3500,356.53125663
4,3,1,1,54,16,20000,536.48045284
4,3,0,1,25,16,5000,536.48045284
4,3,1,1,62,11,4800,435.41141912
4,3,0,1,49,16,2200,435.41141912
4,3,0,1,58,16,4000,323.0728293
4,3,1,1,53,14,12000,425.31886377
4,3,0,1,68,12,4000,425.31886377
4,3,1,1,43,16,4500,704.0310795
4,3,1,1,32,15,1500,681.71560886
4,3,1,0,47,16,4000,524.62758896
4,3,0,1,42,16,4500,524.62758896
4,2,1,1,61,16,4500,615.07650903
4,2,1,1,35,16,15000,1167.33752268
4,2,0,1,35,16,3000,1167.33752268
4,2,0,1,45,16,7000,829.2938958
4,2,1,1,18,12,1300,829.2938958
4,2,1,1,20,11,1300,916.55435167
4,2,1,1,41,16,14000,912.43317942
4,2,0,1,49,16,4900,715.20605948
4,2,1,1,50,13,8000,715.20605948
4,2,0,1,50,16,15000,784.84212145
4,2,1,1,48,13,10000,784.84212145
4,2,1,1,35,12,20000,1018.02510323
4,2,1,1,60,16,10000,643.50960707
4,2,1,1,23,13,2200,135.39411243
4,2,0,0,48,12,1045,83.10413676
4,2,1,1,38,11,3000,83.10413676
4,2,0,1,46,5,1300,84.64298558
4,2,1,0,46,12,2485,84.64298558
4,2,0,1,23,12,1300,84.64298558
4,2,1,0,44,8,4000,84.39932846000001
4,2,0,1,39,12,1800,84.39932846000001
4,2,0,0,26,9,1215,109.06903444
4,2,1,0,30,8,1400,109.06903444
4,2,1,1,22,16,3000,141.10915175
4,2,1,0,43,16,4000,91.09008845
4,2,1,1,56,10,1100,472.67963933
4,2,1,0,24,12,3000,873.58103406
4,2,1,0,32,12,2000,973.49504532
4,2,0,0,24,12,1200,973.49504532
4,2,1,0,59,9,1100,387.38913413
4,2,1,1,40,12,1250,660.40631478
4,1,1,0,32,9,1500,339.64412158
4,1,0,1,48,4,1500,172.82888505
4,1,1,1,64,6,1500,172.82888505
4,1,1,1,50,7,3000,195.32058288
4,1,1,1,60,7,500,150.08754031
4,1,1,1,60,9,1000,140.08882442
4,1,1,1,35,10,2716,271.41787603
4,1,1,1,53,6,3500,221.76029148
4,1,1,1,45,12,4200,220.63997478
4,1,1,1,52,4,3300,172.3234901
4,1,1,1,38,12,3000,255.79682555
4,1,1,1,59,5,1500,157.10280449
4,1,1,1,49,12,1500,224.76077556
4,1,0,1,24,16,1700,224.76077556
4,2,1,0,64,6,1400,1354.29840342
4,2,1,0,38,12,2800,897.54146313
4,2,0,1,62,5,1100,520.87803065
4,2,1,1,35,8,1100,148.32859843
4,2,0,1,59,16,2400,89.50564358
4,2,1,1,58,1,1800,89.50564358
4,2,0,1,31,13,3500,124.73788638
4,2,0,1,26,16,1600,136.22331256
4,2,1,1,70,5,1600,82.98530193000001
4,2,0,1,42,12,1500,82.98530193000001
4,2,1,0,24,12,1200,150.64935455
4,2,1,1,44,9,3000,131.95410432
4,2,0,1,38,12,2500,131.95410432
4,2,0,1,23,16,1400,131.95410432
4,2,1,1,16,9,1100,131.95410432
4,2,1,0,48,6,3000,97.76706534
4,2,0,1,44,12,3000,97.76706534
4,2,1,1,43,16,2000,136.05283735
4,2,0,1,30,16,2000,136.05283735
4,2,1,1,45,12,2200,452.67507103
4,2,1,0,48,8,1280,465.01867308
4,2,1,1,64,6,1300,349.49916345
4,2,1,1,54,8,2600,451.65887082
4,2,1,1,37,3,1200,451.50071952
4,2,1,0,56,0,1200,451.50071952
4,2,1,1,54,5,1200,451.50071952
4,2,1,0,29,12,500,674.2709369200001
4,2,1,1,50,12,2500,424.73693788
4,2,1,1,39,12,1300,756.3267585
4,3,0,0,56,15,5000,419.59354919
4,3,0,1,35,16,3000,419.59354919
4,3,0,1,18,12,1800,419.59354919
4,3,1,1,50,12,2000,520.2490338600001
4,3,0,0,40,13,1500,520.2490338600001
4,3,0,0,18,11,1045,520.2490338600001
4,3,0,1,33,12,2600,555.80221427
4,3,0,1,54,12,4200,542.83903395
4,3,1,1,22,13,1450,542.83903395
4,3,1,0,30,7,1500,912.15986896
4,3,0,0,56,12,1000,384.0237514
4,3,1,1,53,12,3500,620.70330387
4,3,1,1,27,9,1800,620.70330387
4,3,1,1,20,9,1600,620.70330387
4,2,1,0,47,5,2000,204.64734791
4,2,0,0,40,8,1200,204.64734791
4,2,1,1,46,12,3000,216.26685097
4,2,0,1,37,16,4000,282.96758628
4,2,1,1,38,16,4500,282.96758628
4,2,1,1,66,3,1100,213.9461684
4,2,1,1,42,12,1100,213.9461684
4,2,0,1,48,12,1450,241.26371755
4,2,1,1,16,10,500,241.26371755
4,2,0,0,28,15,2500,216.85337289
4,2,0,1,45,5,1200,228.5936308
4,2,1,1,54,4,1100,228.5936308
4,2,1,0,53,5,845,223.93878576
4,2,0,1,27,15,1550,223.93878576
4,2,1,1,59,5,2000,216.57354867
4,2,0,1,29,16,1100,216.57354867
4,2,0,1,54,12,1800,309.60655497
4,2,1,0,54,5,1100,333.4726074
4,2,0,1,54,5,1100,345.90072287
4,2,1,1,53,5,1100,345.90072287
4,2,0,0,50,5,1200,390.68027886
4,2,1,1,53,5,1200,390.68027886
4,2,1,1,52,5,1400,478.43768809
4,2,1,1,55,9,4000,346.94508872
4,3,1,1,39,13,3500,1330.11699413
4,3,1,0,19,10,1500,1330.11699413
4,3,1,1,28,14,3500,1580.50244399
4,3,0,1,25,14,2500,1580.50244399
4,3,1,1,70,15,8000,783.35401081
4,3,1,1,43,12,1900,1068.20796498
4,3,1,1,44,15,6000,1110.654537
4,3,0,1,41,16,3000,1110.654537
4,3,1,1,16,11,300,1110.654537
4,3,0,1,26,15,3000,1580.50244399
4,3,1,1,26,15,3500,1580.50244399
4,3,1,0,61,5,3000,819.23193149
4,3,0,0,39,12,1300,1253.84775614
4,3,1,0,49,12,1600,1253.84775614
4,3,1,0,25,12,2000,1253.84775614
4,2,1,0,40,8,1300,606.05222559
4,2,0,1,35,15,1400,324.56785413
4,2,1,0,21,15,1400,635.2795645700001
4,2,0,0,20,12,1500,635.2795645700001
4,2,0,1,38,12,1550,504.05003774
4,2,1,1,21,12,1300,504.05003774
4,2,1,1,39,11,2000,582.80761148
4,2,0,0,38,16,2500,582.80761148
4,2,1,0,60,5,2200,307.08450996
4,2,0,1,57,12,1400,307.08450996
4,2,1,1,66,5,10000,431.79242955
4,2,0,0,30,12,2000,431.79242955
4,2,0,1,30,12,1100,1897.69753638
4,2,1,1,61,12,3500,953.00424845
4,2,0,1,44,12,2200,1323.91831699
4,2,1,1,53,12,3000,1068.33037582
4,2,1,0,42,10,2700,1350.54458119
4,2,0,1,37,11,2000,1350.54458119
4,2,1,1,19,9,1400,1350.54458119
4,2,0,1,57,5,1000,872.90912615
4,2,1,1,57,16,4500,932.28784616
4,2,0,1,42,12,2200,1196.16185297
4,2,1,1,45,4,3500,1196.16185297
4,2,0,1,50,7,11000,1516.04023473
4,2,0,1,32,16,1600,1516.04023473
4,2,1,1,29,16,2000,1516.04023473
4,2,1,1,26,16,1700,1516.04023473
4,3,1,1,52,16,9900,695.49060825
4,3,1,1,23,12,1500,599.7493705000001
4,3,0,1,37,16,4200,584.44133861
4,3,0,1,28,16,6000,584.44133861
4,3,1,0,44,16,7000,645.98551116
4,3,0,1,46,13,2200,645.98551116
4,3,0,1,39,16,8000,661.57863806
4,3,1,1,35,14,15000,661.57863806
4,3,0,1,46,16,3500,531.46620812
4,3,1,0,46,16,4500,531.46620812
4,3,1,1,62,1,1000,720.61636748
4,3,0,0,48,1,1400,720.61636748
4,1,1,0,48,10,1600,155.12189165
4,1,1,1,32,10,1300,238.25147573
4,1,1,1,39,6,1400,154.42289904
4,1,0,0,33,4,400,182.95644366
4,1,1,0,39,4,2000,182.95644366
4,1,0,1,43,12,2650,113.85192302
4,1,1,0,60,4,600,106.80591203
4,1,0,0,58,0,1200,108.37816239
4,1,1,1,41,9,1400,151.49325969
4,1,0,0,41,9,1200,151.49325969
4,2,1,0,48,5,1050,864.06996447
4,2,1,0,73,4,2000,560.96248796
4,2,0,1,53,5,2000,560.96248796
4,2,1,1,47,12,3000,673.21733166
4,2,0,1,54,12,2500,673.21733166
4,2,1,1,53,12,3000,920.39385398
4,2,1,1,34,12,3500,1318.70814027
4,2,0,1,68,9,1100,665.43449237
4,2,1,1,47,9,2200,665.43449237
4,2,0,1,36,12,2500,889.04863359
4,2,1,1,47,10,1100,751.70327924
4,2,0,0,44,12,1100,751.70327924
4,2,1,1,57,9,1500,789.07520894
4,2,0,1,45,15,4000,789.07520894
4,2,1,1,19,12,1400,789.07520894
4,3,1,1,21,13,1200,1136.33441007
4,3,0,1,22,13,1200,1136.33441007
4,3,1,1,21,12,1200,1136.33441007
4,3,1,1,33,16,2500,1006.00442587
4,3,0,0,62,12,333,459.71515127
4,3,1,1,57,12,1500,743.82672566
4,3,1,1,27,16,1300,743.82672566
4,3,1,0,43,14,3333,760.47355509
4,3,0,1,46,16,10000,760.47355509
4,3,0,1,49,16,1600,647.6622005100001
4,3,1,1,55,12,2300,647.6622005100001
4,3,1,1,39,12,3000,883.98298325
4,3,1,1,34,14,5150,990.73315069
4,3,1,1,31,12,2100,419.28654072
4,3,1,1,47,12,2000,357.75084364
4,3,0,1,44,12,2000,357.75084364
4,3,1,0,55,12,4000,392.46539892
4,3,0,0,52,12,1400,392.46539892
4,3,1,0,33,12,1400,392.46539892
4,3,1,1,27,12,1000,503.74358394
4,3,1,0,36,16,4000,516.29693238
4,3,0,1,33,16,4000,516.29693238
4,3,1,1,56,12,2200,352.62077474
4,3,1,1,49,5,2500,357.75084364
4,3,0,1,44,13,2000,357.75084364
4,3,1,1,65,9,1600,303.47547901
4,3,0,1,32,12,1600,303.47547901
4,3,0,1,20,12,1045,303.47547901
4,3,1,0,46,12,2500,347.5493645
4,3,0,0,20,13,1000,347.5493645
4,3,1,1,25,13,2000,1136.2647907
4,3,0,1,35,14,2500,845.92803584
4,3,1,1,33,12,1500,793.8672022
4,3,1,1,29,9,2000,839.34238626
4,3,1,1,45,12,3000,764.52691372
4,3,0,1,45,16,1500,764.52691372
4,3,0,1,34,12,600,1115.22884603
4,3,1,1,36,12,4500,1115.22884603
4,2,0,1,40,16,3000,1105.4732725
4,2,1,1,58,7,1500,1222.48347675
4,2,0,1,31,13,2300,1561.73374681
4,3,0,1,69,9,2600,412.08345444
4,3,0,1,23,12,1300,650.70680841
4,3,1,1,52,8,1400,299.65948177
4,3,0,1,45,16,4800,250.1524827
4,3,0,0,70,16,32000,279.70690816
4,3,1,1,28,16,1045,565.54435136
4,3,1,1,43,16,2000,565.54435136
4,3,1,1,19,12,1200,426.86761452
4,3,0,1,19,13,1200,426.86761452
4,3,1,1,54,16,5500,312.15609906
4,3,0,1,49,16,6000,312.15609906
4,1,0,1,28,12,1000,578.63874239
4,1,1,0,27,12,1300,410.02775292
4,1,1,0,24,12,1300,410.02775292
4,1,1,1,58,7,2000,353.73920658
4,1,1,1,52,7,2000,353.73920658
4,1,1,0,54,9,2000,398.24585648
4,1,1,1,32,10,2000,398.24585648
4,1,1,0,30,12,1850,544.74528399
4,1,0,0,38,12,1600,544.74528399
4,1,1,0,36,10,1300,413.1028135
4,2,1,0,27,11,1200,1233.72703688
4,2,0,0,46,4,1200,454.63028458
4,2,0,1,19,12,1100,667.54408546
4,2,1,1,33,12,1100,795.50006526
4,2,0,1,39,12,1100,795.50006526
4,2,1,0,49,5,1900,990.47671131
4,2,0,0,39,8,1650,990.47671131
4,2,1,1,33,12,3500,1345.39631639
4,2,0,1,30,12,1900,1345.39631639
4,2,1,0,46,12,3000,1315.95711937
4,2,1,0,22,14,2000,1315.95711937
4,2,1,1,54,9,3000,925.63442905
4,2,0,0,47,6,1300,1411.58060304
4,2,1,1,50,6,1500,1411.58060304
4,2,1,1,39,12,1800,2253.39491702
4,2,0,0,34,16,4000,2120.01447719
4,2,1,1,36,12,1500,2120.01447719
4,2,1,1,58,7,1200,1559.05304727
4,2,1,1,38,11,1500,642.64795377
4,2,0,1,25,11,1450,642.64795377
4,2,1,0,56,4,1500,375.21387104
4,2,0,1,26,12,1500,786.51475622
4,2,1,1,38,5,1700,490.9590052
4,2,1,0,53,9,2000,429.96632158
4,3,0,1,39,16,1800,649.50121801
4,3,1,1,44,15,6000,649.50121801
4,3,1,1,70,13,3000,456.60502398
4,3,1,1,36,16,30000,931.37766717
4,3,0,1,51,14,3000,612.39591981
4,3,0,0,20,13,1100,612.39591981
4,3,1,1,40,15,15000,785.83968012
4,3,0,0,38,16,5500,475.3947993
4,3,1,1,61,16,4120,561.01065149
4,3,1,1,29,12,4500,1107.10921703
4,3,1,1,23,16,3000,1107.10921703
4,2,1,1,47,12,1800,313.5830033
4,2,0,1,29,16,4500,539.6200722
4,2,1,1,23,16,4400,539.6200722
4,2,1,0,34,11,2500,425.59917749
4,2,1,1,52,5,2000,322.70656743
4,2,0,1,43,16,2700,363.59125102
4,2,0,1,16,10,600,363.59125102
4,2,0,1,37,12,1200,406.92554951
4,2,1,1,44,3,2000,406.92554951
4,2,0,1,27,12,1400,612.62894789
4,2,1,1,28,8,2100,612.62894789
4,2,1,1,54,9,2100,411.10405785
4,2,1,1,21,12,1800,411.10405785
4,2,1,1,19,0,1500,411.10405785
4,2,0,1,38,12,1800,421.84490942
4,2,1,1,40,12,1500,421.84490942
4,2,1,1,40,16,6000,569.87602236
4,2,0,1,41,12,1400,338.81601623
4,1,1,0,57,0,1350,134.39266595
4,1,0,0,63,4,1100,106.48676324
4,1,1,1,60,9,1300,125.86338777
4,1,1,0,34,5,2000,238.15855016
4,1,1,0,25,12,1200,245.25936053
4,1,1,0,53,3,1500,203.05376359
4,1,1,0,33,12,1500,203.05376359
4,1,0,0,55,3,1200,97.28454189
4,3,0,1,23,16,3000,1294.6647508
4,3,0,1,33,14,1100,1017.94815091
4,3,0,1,58,15,600,1017.94815091
4,3,0,1,39,16,800,845.90609164
4,3,0,0,30,12,2000,1394.0848705
4,3,1,0,32,16,2500,1394.0848705
4,3,1,1,42,16,6500,1260.58201902
4,3,0,1,48,14,3000,675.382684
4,3,0,1,27,12,1400,906.3677795
4,2,1,1,36,12,1500,588.52162863
4,2,0,1,30,13,1430,588.52162863
4,2,1,0,29,12,2000,687.07811683
4,2,1,1,42,12,1048,533.51621492
4,2,1,1,38,16,3700,533.51621492
4,2,1,1,35,16,2000,433.93960498
4,2,1,1,66,12,3500,357.38407547
4,2,1,1,47,12,7500,450.20164645
4,2,0,1,35,12,7500,450.20164645
4,2,0,1,45,5,1950,533.84772704
4,2,1,1,53,9,1400,533.84772704
4,2,1,1,67,9,2000,426.31950504
4,2,0,1,28,16,2000,426.31950504
4,2,1,1,57,12,5000,804.20575911
4,2,0,0,59,9,5000,804.20575911
4,2,0,1,32,16,3000,804.20575911
4,2,1,1,53,8,1700,728.6021938600001
4,2,1,1,33,16,2500,855.39574493
4,2,1,0,32,12,1200,1265.20292103
4,2,0,0,29,12,1100,1265.20292103
4,2,0,1,55,16,8900,556.5265636
4,2,1,1,28,16,3200,1591.67753115
4,2,1,0,26,16,3200,1591.67753115
4,2,1,1,61,9,5000,626.59717145
4,2,0,1,58,12,5000,626.59717145
4,3,1,1,30,13,1500,666.46552866
4,3,0,1,33,13,2200,666.46552866
4,3,1,0,59,13,1500,350.00879212
4,3,0,0,55,13,1500,350.00879212
4,3,1,0,40,5,1500,417.09581614
4,3,0,0,45,8,1200,417.09581614
4,3,1,1,31,12,2154,550.5623935
4,3,0,1,40,13,2500,550.5623935
4,3,0,1,22,16,1045,550.5623935
4,3,0,1,63,9,2000,311.21340121
4,3,1,1,23,13,1045,515.38970322
4,3,0,0,36,16,4000,351.05396983
4,3,0,1,53,12,5000,300.11340038
4,2,1,1,32,11,1100,2057.97183327
4,2,0,0,28,10,1400,1516.26959281
4,2,1,0,33,10,1600,1516.26959281
4,2,1,0,47,6,1100,1481.63333773
4,2,0,0,33,12,1100,1117.85451633
4,2,1,1,23,12,1100,727.94832657
4,2,0,0,25,12,1600,501.5685185
4,2,0,0,57,8,720,323.07549684
4,2,1,0,34,8,2500,503.85387266
4,2,0,0,48,12,1500,376.96143643
4,2,1,0,49,12,800,376.96143643
4,2,1,1,53,4,2000,489.85815606
4,2,0,1,25,16,1600,489.85815606
4,2,1,1,32,9,2000,710.62753174
4,2,1,0,46,6,3000,480.19714372
4,2,0,0,31,8,1200,563.19448614
4,2,1,1,33,11,1500,563.19448614
4,2,0,0,60,3,1400,447.81852277
4,1,1,0,37,3,1800,855.4587034
4,1,1,0,31,11,2200,1018.72223247
4,1,1,1,26,12,3000,1002.38867827
4,1,0,1,27,16,2200,1002.38867827
4,2,1,1,38,15,3500,655.36192493
4,2,0,1,60,6,1300,655.36192493
4,2,1,1,33,13,630,655.36192493
4,2,1,0,66,11,2500,461.60874814
4,2,0,1,66,9,1045,412.24934794
4,2,1,1,58,12,9000,427.48675002
4,2,0,1,46,16,5000,642.58933774
4,2,1,1,26,13,1500,642.58933774
4,2,0,1,21,13,1500,642.58933774
4,2,0,1,31,12,1500,642.58933774
4,2,1,1,40,12,1500,709.59735112
4,2,1,1,45,16,11000,568.13173097
4,2,0,1,45,16,10500,568.13173097
4,3,0,1,36,12,1800,826.96230364
4,3,1,1,42,9,2045,826.96230364
4,3,0,1,60,6,3500,807.8383559
